0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-292.65524,92.93611,-16.191414,17.978022,-10.906044,-9.041277,-17.21589,-8.139323,-14.467979,-10.559763,-9.071321,-9.834639,-0.9800713,-5.256724,2.7782762,-0.8248943,-4.0698986,-5.633537,-8.713774,-6.8510404,-0.98692507,-3.1214411,-2.0359404,0.8323825,-4.1078224,1.0143908,1.9155706,1.4010181,1.4162838,6.0563827,2.6161513,5.236023,2.6256354,3.3395882,2.142177,6.047632,2.4274673,5.691584,5.583083,4.8736024,human
-262.6263,68.56252,-21.519505,24.503317,-16.042337,-3.4361584,-8.859183,-9.51587,-7.2662015,-7.301551,2.4616442,-11.523961,6.8434014,-3.1744745,-2.5092711,1.0115442,-5.82812,-4.3978844,0.24106385,-0.49493083,-0.7571896,8.319185,1.1650109,5.8809047,-0.22761643,5.209767,2.0978448,7.3758564,3.1600065,4.9936275,4.750701,3.212802,2.2571943,4.3992186,-0.0008681226,3.01433,1.8207352,3.7617662,3.6996129,6.529156,human
-295.728,53.652706,2.0214803,16.881285,-11.132997,4.382196,-8.771876,-3.2956533,-10.42032,-7.4700775,-3.8096702,-3.2255733,5.8032317,-7.262418,1.9830654,-4.4291935,-7.1291676,-3.2699783,-2.31228,-2.7712915,-2.765786,1.3554357,-2.7480474,7.8564796,1.7204047,8.218203,3.9061043,2.2155278,-0.6264716,4.846724,0.96463203,2.5895355,-2.181635,1.4329895,-0.72609097,5.7677035,-0.59601283,3.4245913,3.7181785,4.7357883,human
-279.05893,66.92365,-14.090471,21.304365,-12.141615,-2.4455113,-9.575518,-11.537139,-4.754498,-9.75235,0.98561907,-12.203662,5.140485,-9.638047,-6.241015,-0.5461682,-6.495215,0.035237283,2.7281792,2.2422326,0.22000894,6.131986,0.30402815,6.329916,3.0470302,4.9013953,2.8409297,9.836701,5.9424357,6.7941265,4.766116,2.2030697,4.057899,3.9789948,-0.29653513,3.4172254,0.78753686,3.498084,0.4557984,3.8335867,human
-300.4541,76.30093,-6.379699,12.604174,-9.571498,-5.4761477,-13.432096,-5.2890143,-13.472389,-8.582769,-4.0432324,-3.6250932,0.8655911,-4.0789266,5.004928,2.057825,-1.5926877,-5.2817135,-9.355998,-8.992079,-3.0765762,-1.988845,2.687343,3.9280744,0.44541755,5.604269,2.608978,1.781554,-1.9232178,3.1939816,-0.22114247,5.8787913,4.209866,7.479945,3.5537238,5.4677052,0.3897747,4.653651,3.4996035,3.1819577,human
-300.43735,64.61654,-3.851377,22.555752,-19.680656,2.2618124,-6.473793,-12.582401,-11.191724,-7.327829,-2.7149653,-9.168961,4.65927,-6.7829885,0.45861664,-1.8293976,-5.211538,-2.7742474,-3.710423,-5.328433,-9.242032,-1.1020422,-4.075198,5.1393967,2.6979554,7.024639,8.527803,8.11646,3.3701324,7.8400254,4.7662973,6.0652866,1.8772972,3.6805375,0.8834702,3.865438,-2.892106,0.19132937,-0.71944225,2.9343154,human
-294.0191,65.616516,-2.3013802,22.396278,-17.981684,1.6604452,-8.0266905,-7.1072607,-12.033241,-13.20205,-1.0707924,-5.2946997,2.43899,-6.1425724,1.371421,-2.62671,-7.7271023,-1.3129699,-4.520489,-3.305432,-4.759076,4.6430464,-0.7279595,6.846149,-1.0653012,-0.7483296,1.9241322,4.4651604,3.527519,10.727391,8.212251,7.7858567,3.3938184,2.6863403,-1.3626899,3.152651,-1.6775329,1.3336949,-0.7684135,1.6934265,human
-308.4929,101.30402,-16.456808,4.331278,-15.648072,-1.2991669,-13.597838,-12.578873,-15.450946,-12.086917,-4.6099567,-8.153292,-1.8085946,-5.6652827,1.9347031,-2.0977714,-1.7655088,-6.339144,-6.835441,-9.425071,-1.6032481,-2.0442667,-0.80102444,2.784915,-2.4490302,4.385491,2.512527,1.2725374,-2.7275183,1.8141457,-1.5437896,5.1834855,3.94326,8.826708,4.432707,6.3000245,0.6677997,2.893549,4.183358,7.706398,human
-252.95975,57.33432,-2.0502832,28.951094,-7.1554265,0.058302183,-8.75255,-11.750404,-9.621702,-10.103046,-2.6563087,-10.465745,6.3306766,-3.4982455,-8.314076,2.0261097,-5.261297,-2.6524682,2.0379653,1.6057767,1.99806,7.2877855,0.7628553,7.426726,3.880937,8.254112,2.8772862,6.9533343,1.8232658,1.819527,0.25542152,-1.602214,-2.665037,1.5603831,-0.5304849,2.9512122,1.5576831,5.9728584,5.1337676,8.096149,human
-275.60635,58.867043,-7.1753173,27.05415,-9.922702,-2.5211375,-13.199689,-2.2697039,-14.859925,-10.988023,1.5138252,-8.677988,8.102639,-7.5059843,2.4782786,-2.3282955,-4.621934,-2.417748,-2.422867,-4.28478,-7.468538,-0.4742613,-4.0702376,4.3953657,-1.9607699,3.15077,5.18543,2.6704533,2.654247,6.658771,6.858112,9.767804,2.75301,3.4177256,-1.1299789,6.7952933,2.675839,4.376763,0.8892018,1.7337161,human
-319.04218,96.81111,-10.420704,12.5342245,-3.0365264,-7.6372576,-18.931744,-13.889946,-17.66118,-12.6434145,-3.8168244,-6.044318,2.9214828,-2.872415,1.9275908,-1.056353,-2.5390894,-4.6484666,-6.8108225,-7.378072,-1.2993597,-0.58793086,2.862915,4.1758394,-1.0995992,5.5977182,1.5817873,0.24417828,-0.6370108,3.2966218,-0.87883395,4.0764217,2.9006097,7.833365,2.7926736,4.24129,1.3026049,4.2099276,1.167032,0.9582482,human
-252.19836,61.505833,-16.51052,18.509941,-14.0156,-0.33175206,-12.557994,-7.5506854,-4.558395,-2.2566295,2.3841486,-9.333222,9.214958,-2.7603881,-5.5758204,1.851539,-1.5077128,-4.4749656,-0.35086188,1.6750437,-2.8903148,3.0169675,-1.3466241,7.352528,4.615264,9.69832,3.1969316,8.193125,4.389415,3.235564,3.6364899,0.6889283,0.58875287,4.8831115,2.540679,5.69237,3.609525,4.649103,-0.21130016,2.163586,human
-290.52533,81.48918,-0.8765721,11.21755,-13.292356,-5.202473,-15.550924,-10.116232,-12.224942,-10.809001,-4.9298935,-3.8372078,-1.2819252,-4.3373656,4.3076806,0.18334506,-4.9974585,-5.9456186,-9.237237,-9.691803,-0.9527864,-1.3714846,1.4983627,3.7232015,-0.75984305,5.706154,1.3330538,-1.3564026,-4.223869,2.2504559,-0.9950482,6.409959,4.6208706,5.9041686,3.8959024,5.9201007,-0.24229635,2.8152287,1.0540144,3.4820879,human
-270.51038,60.525986,-23.165863,36.532536,-10.665124,-2.1432605,-7.4786577,-3.0198238,-3.021401,-6.1007185,4.5354166,-11.693646,8.661404,-4.134359,-5.861441,1.0411013,-4.215169,-3.885627,-1.7535967,1.2819481,-1.1045741,9.77362,6.6327887,11.561835,3.3516228,5.43254,0.9193374,6.586989,1.6557156,2.0025556,1.3777423,2.8244157,3.1877396,6.0371814,2.087983,4.244435,2.1278808,2.0725918,-0.23072508,1.2549196,human
-253.8904,64.10473,-16.77735,25.51296,-19.03037,1.148655,-17.063387,1.0335821,-9.6656685,-11.233935,-5.6375694,-8.254515,4.733851,-12.617476,-2.7778869,-6.629032,-7.8878007,-1.429206,-2.7347085,-3.9132364,-5.239426,-0.45897898,-5.740894,4.0251427,-0.49832168,7.368876,8.715839,7.9786644,2.7681158,4.6442013,2.8476844,4.524346,4.3542604,6.670089,4.721081,6.9412446,0.3411313,2.2684405,-0.10327664,1.2684815,human
-328.1159,90.50259,-9.010036,7.514866,-14.355086,-7.3610053,-12.136197,-8.03123,-14.731589,-7.0605807,-4.837045,-5.714266,1.9375501,-5.1814084,1.7227274,-1.2606306,-4.7916236,-4.6028976,-7.755638,-9.665496,0.8528938,0.046677563,2.2469764,2.89658,-1.1687949,1.6095313,0.8366237,-0.078414105,0.36273488,7.656865,5.580438,6.498468,2.1814647,1.664535,-2.8269863,2.9887767,0.11956453,3.1467083,3.3829527,5.5192194,human
-281.4639,54.24627,-2.4951296,20.044924,-13.278852,2.3622499,-4.3721933,-7.860918,-8.114172,-3.251474,-3.2024748,-6.58046,7.4222407,-2.6229293,-3.4727077,1.2265954,-3.8143864,-1.1199077,5.56767,0.36513478,0.365037,3.9913197,2.5931976,11.32214,5.614702,6.0421205,-0.7817957,5.4990115,2.9238036,6.4530396,3.9669468,0.13252242,-0.26108086,4.2813673,0.94826573,3.0063474,0.38848868,4.0174394,2.376593,5.1324224,human
-315.03564,98.4204,-13.12668,2.2568629,-6.996038,-9.358128,-18.692732,-12.328365,-12.569481,-13.523639,-8.731097,-7.7044077,-0.24763405,-3.6598709,3.380023,-2.8260787,-2.0456548,-5.9608,-10.585542,-10.732627,-1.6836303,-4.4141927,-1.5856832,3.3817947,-4.4983306,4.9263787,5.278387,3.5099263,0.725296,5.191528,1.9796818,5.521241,2.0476267,3.1704552,-0.12314563,2.2952793,-2.8951485,3.186178,4.1416483,6.0110574,human
-273.0711,59.15846,-10.557013,38.401154,-7.578133,-5.292151,-5.985586,-5.979263,-4.577846,-9.260521,2.1567116,-13.327061,4.6535783,-4.2292466,-6.394731,1.6410226,-6.800183,-5.079902,-2.2645066,3.4233258,3.494765,14.482844,10.45944,11.225675,4.5741587,5.048098,0.8964857,8.090283,2.0386534,3.5381606,0.24253133,2.1716292,2.0120778,4.3447356,-1.7290553,3.4166026,1.0641836,4.601636,-0.41885352,1.2068963,human
-267.64072,54.62369,-3.4346015,17.471888,-10.609256,-0.7766378,-13.371511,1.6024932,-12.250728,-9.356808,-0.53708667,-4.0192237,2.0756829,-7.3228903,2.7485833,-3.4255176,-6.354619,-0.74636924,-2.745484,-3.1925223,-4.883093,1.6201501,-2.9108305,3.255037,-0.094891116,3.7593691,2.6158292,2.6239278,-0.3134307,6.1704683,4.5754795,7.406373,5.893121,8.158129,3.948571,6.707625,1.2166281,2.5756123,-0.052148458,1.0303646,human
-290.2587,63.038086,-5.7545457,33.04151,-10.532068,4.0590677,-4.026148,-13.142356,-11.689226,-7.252087,4.0235023,-11.712861,7.6908236,2.062024,-6.249729,0.36348087,-5.82041,-6.2777863,-2.305992,0.2969905,-0.15865093,9.365998,4.981934,10.507329,4.6689115,10.232976,3.298356,7.095715,3.8539848,2.5721452,-1.3766823,0.7396047,-0.02530442,4.570626,0.4842124,1.8610065,1.094313,4.922693,3.3009748,4.725736,human
-250.56131,61.76411,-6.7923126,14.840281,-11.346293,1.3897657,-12.813051,-4.56195,-12.416727,-8.863826,-1.6781468,-5.971526,4.3525767,-7.241747,2.0662804,-4.314177,-5.7270517,-1.7357168,-2.41442,-3.5828931,-4.7614646,-0.9108208,-4.975678,3.259438,-2.5722353,4.228592,3.8524354,5.4670873,2.995067,5.822957,5.3635616,8.4675,4.356722,5.180852,-0.2427445,4.2570653,0.054756105,4.3276563,2.0552602,1.4142936,human
-311.51007,84.03824,-16.660742,12.229131,-12.873193,-5.806755,-14.454775,-4.0831428,-15.529094,-6.2882833,-2.556312,-3.8650084,-0.2953228,-4.2723413,1.3647972,-0.28174925,-4.3467326,-3.9710395,-6.615258,-7.2886367,0.48220015,-1.9683001,0.66082263,1.4712554,-1.0837238,3.2180576,1.0785375,-0.3758198,0.49814466,6.263568,6.843299,7.9705877,4.2119923,2.9484785,-0.90603,2.1585724,-1.3931272,2.1016212,2.2766294,3.4910133,human
-258.84378,70.844185,0.94058424,24.9882,-14.835877,3.2699935,-7.3057427,-6.9951625,-11.895751,-8.515483,-0.48348215,-8.437577,5.580865,0.5955739,-4.971423,0.9239862,-7.2073045,-5.6342053,1.8883593,-1.1499879,-3.2491405,5.1462355,2.0523255,4.8265157,6.5453296,9.012721,1.1471664,6.3489747,0.6161758,1.5973318,0.7396897,2.8126507,3.8129332,8.833689,5.0903945,6.0590615,3.4117527,4.0337205,-0.5976913,2.6602092,human
-324.84335,85.091324,4.5588555,14.80837,-5.3827577,-5.403994,-12.419998,-12.918435,-14.174883,-13.028681,-6.4214787,-4.3845897,-0.7218287,-5.27491,2.3402708,-2.0749202,-1.553803,-5.1480155,-8.358325,-8.15634,0.8140724,-2.9553015,2.7442791,4.4016566,-3.541793,4.4703603,0.7854522,1.1721222,-1.2938449,5.0013185,1.531027,5.9818406,1.6190977,3.8534758,-1.2173439,1.0879642,-2.20754,1.0447394,2.029394,4.8873487,human
-283.71164,53.571167,-18.200718,34.305866,-15.26003,-4.9506183,-9.182627,-7.647111,-11.519877,-10.763117,3.5219657,-9.590329,6.5374246,-3.224677,-3.7843847,0.060951345,-4.7366405,-4.5647516,1.5431803,-0.7999885,-3.8341935,1.9842482,-1.0020589,6.5770864,5.5025373,7.780347,4.123379,8.076151,6.3096004,8.920423,6.462292,3.5343847,2.3972297,5.6226215,1.6907941,2.412767,-0.2985272,3.3624403,1.1396646,3.0956562,human
-302.20782,88.28167,-16.198292,4.1644335,-6.162521,-5.6584854,-16.889814,-8.281937,-11.180521,-7.988009,-3.596186,-2.6336033,3.6560748,-4.3404455,1.2087904,0.017695205,-0.9764101,-4.176815,-6.30477,-6.6368136,1.1841731,-0.67982304,3.265986,3.2277052,-2.8425891,3.9760911,-2.846957,-2.0128262,-2.7195613,7.0916705,5.1539755,8.045598,6.1017947,9.158809,5.104062,6.909947,0.37159237,2.361887,0.25972304,0.3075152,human
